;wheat_mass;Longitude;Latitude;wheat_mass_categorical
81;7136.8;5.587535972290716;48.77603696617389;7000-8000
82;7459.2;5.587518165714534;48.77603293610685;7000-8000
83;7358.1;5.58749999940954;48.77602855044528;7000-8000
84;7588.6;5.587481833104547;48.77602475744039;7000-8000
85;7142.8;5.587463486935148;48.77602143856087;7000-8000
86;7382.4;5.587444781036936;48.77601859380682;7000-8000
87;7412.8;5.58742625500313;48.77601527492688;7000-8000
88;7428.0;5.587407549104919;48.776012193109615;7000-8000
89;7225.8;5.587389023071113;48.77600922982359;7000-8000
90;7520.4;5.587370317172901;48.77600614800595;7000-8000
91;6004.0;5.587348013986572;48.77600235499936;< 7000
92;8816.3;5.587333085240886;48.77600022143303;8000-9000
93;7463.8;5.587314379342674;48.77599725814631;7000-8000
94;7130.2;5.587295493580056;48.77599393926496;7000-8000
95;6987.3;5.587276967546251;48.77599050185192;< 7000
96;6011.6;5.5872546643599215;48.77598623471816;< 7000
97;9059.0;5.587239735614234;48.77598338996211;> 10000
98;6615.7;5.587220849851616;48.77598007107984;< 7000
99;6501.3;5.587202503682217;48.77597651513433;< 7000
100;6645.1;5.5871836179196;48.77597331478315;< 7000
101;7048.4;5.587164912021388;48.775970114431765;7000-8000
102;6726.4;5.587146206123177;48.77596691408017;< 7000
103;6774.1;5.58712732036056;48.77596406932303;< 7000
104;6054.1;5.587105197038636;48.775960039250144;< 7000
105;8565.0;5.587090088428543;48.775957787150446;8000-9000
107;7301.4;5.587049079344002;48.77595079378758;7000-8000
108;8934.2;5.58703433046272;48.77594818609271;8000-9000
109;7001.9;5.587015804428915;48.77594474867653;7000-8000
110;7034.6;5.586997098530702;48.775941311260105;7000-8000
112;6303.7;5.586956449174975;48.77593408083171;< 7000
113;8287.7;5.586941880158099;48.77593159166759;8000-9000
114;6743.3;5.586923174259886;48.77592850984519;< 7000
116;8537.7;5.58688594232787;48.77592246473144;8000-9000
118;8376.8;5.586848710395853;48.77591606402199;8000-9000
121;7238.4;5.586792772565624;48.77590658148795;7000-8000
123;7825.6;5.586755180904796;48.77590018077648;7000-8000
125;6198.0;5.586715430871096;48.77589306887386;< 7000
126;7551.7;5.586700502125408;48.77589069823944;7000-8000
134;6563.5;5.586560567617635;48.77587090343761;< 7000
135;9839.6;5.586550854939717;48.775870547842295;> 10000
136;7046.6;5.5865389838889286;48.775871259032925;7000-8000
137;6774.4;5.586526393380518;48.77587291847767;< 7000
139;6274.7;5.586498694262012;48.77587872653388;< 7000
140;7237.1;5.586489161448501;48.77588192689109;7000-8000
144;7364.2;5.586448332228367;48.77590539617107;7000-8000
145;7015.6;5.586440777923319;48.775911915413566;7000-8000
146;6680.3;5.586433943075895;48.775919145845165;< 7000
147;7228.5;5.586427108228473;48.775926613339;7000-8000
148;7675.5;5.586420992838673;48.775934436426574;7000-8000
149;8755.9;5.586415596906496;48.77594225951294;8000-9000
150;7609.9;5.5864098412455085;48.775951504977066;7000-8000
151;8352.0;5.5864033661268975;48.775960039250144;8000-9000
152;8401.5;5.586396531279473;48.7759686920533;8000-9000
153;9132.4;5.586389876296456;48.77597722632345;> 10000
154;8771.2;5.586383041449032;48.77598576059216;8000-9000
155;9029.7;5.586375846872797;48.77599405779644;> 10000
156;9022.0;5.586368292567751;48.776002236467896;> 10000
157;8945.6;5.586360198669485;48.77601017807514;8000-9000
158;8796.4;5.58635174504241;48.77601847527539;8000-9000
159;9006.1;5.586343651144145;48.776026891005685;> 10000
160;9350.8;5.586335377381475;48.77603518820317;> 10000
161;9397.7;5.586326923754399;48.77604324833656;> 10000
162;9546.4;5.586318470127321;48.77605130846866;> 10000
163;9509.0;5.58630983663584;48.77605960566211;> 10000
164;9172.8;5.586301023279952;48.77606813991681;> 10000
165;8746.8;5.586291850195252;48.77607691123262;8000-9000
166;8132.9;5.586282497246146;48.77608591960944;8000-9000
167;7968.5;5.5862733241614455;48.77609504651586;7000-8000
168;8319.9;5.5862639712123405;48.77610429195186;8000-9000
169;8805.4;5.586254798127641;48.77611353738616;8000-9000
170;8898.9;5.586245625042941;48.77612254575639;8000-9000
171;8299.7;5.586236631822647;48.77613167265616;8000-9000
172;8475.5;5.586227638602352;48.77614091808542;8000-9000
173;8563.4;5.586218285653247;48.77615004498185;8000-9000
174;8552.3;5.586208752839736;48.77615917187662;8000-9000
175;8618.6;5.58619939989063;48.77616853583188;8000-9000
176;9093.2;5.58619022680593;48.776177662723285;> 10000
177;8790.6;5.586180873856825;48.77618678961304;8000-9000
178;8433.2;5.586171341043313;48.776195797970125;8000-9000
179;8514.8;5.586161808229802;48.776204924856586;8000-9000
180;8817.9;5.586152095551884;48.7762142888033;8000-9000
181;8269.3;5.586142562738373;48.77622365274827;8000-9000
182;8061.8;5.58613302992486;48.7762330166915;8000-9000
183;8417.4;5.586123676975754;48.77624214357119;8000-9000
184;7879.8;5.586114324026649;48.77625150751097;7000-8000
185;7948.0;5.586104791213137;48.776260871449;7000-8000
186;7480.3;5.586095618128438;48.7762703539161;7000-8000
187;7885.3;5.586086445043739;48.77627983638142;7000-8000
188;8010.6;5.586076912230226;48.77628908178338;8000-9000
189;7806.2;5.58606755928112;48.7762984457144;7000-8000
190;8020.5;5.586058386196421;48.77630792817441;8000-9000
191;7523.9;5.586049033247315;48.77631729210191;7000-8000
