;Région;Occupé;Larg.;Durée;Distance;Humidité;Mass_Yield;Flux_Blé_d;Productivi;Util._carb;Vites.;Direction;Header_Off;Rdmt_masse;Rdmt_humid;Rdmt_sec;Flux;Flux2;Altitude;Datage;Flux3;Flux4;Flux5;Flux6;Flux7;Flux8;Flux9;Flux:;"Flux;";Flux<;Flux=;Flux>;Longitude;Latitude
616;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;9128.0;8.5;3.6;77.9;3.6;150.7;0.0;9184.8;9184.8;7973.3;30600.0;26563.9;260.0;1627044817.0;;;;;;;;;;;;;5.586812197921459;48.778823917118224
617;Boulinsard - 23/07/2021;T;9.15;1.0;1.02;13.4;8281.0;7.7;3.6;79.0;3.7;148.6;0.0;8295.5;8295.5;7184.7;27864.0;24133.0;260.03;1627044818.0;;;;;;;;;;;;;5.5868195723621;48.77881609448093
618;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.5;8884.0;8.2;3.6;83.0;3.7;150.4;0.0;8913.6;8913.6;7711.2;29412.0;25444.3;260.05;1627044819.0;;;;;;;;;;;;;5.586826227345118;48.77880827184242
619;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.4;8884.0;8.0;3.6;78.4;3.6;150.6;0.0;8640.1;8640.1;7481.5;28800.0;24937.9;260.07;1627044820.0;;;;;;;;;;;;;5.586833062192541;48.77880033067784
620;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.3;8621.0;8.0;3.6;84.8;3.7;149.3;0.0;8747.9;8747.9;7584.4;28800.0;24969.6;260.08;1627044821.0;;;;;;;;;;;;;5.5868400769043705;48.77879262656174
621;Boulinsard - 23/07/2021;T;9.15;1.0;0.98;13.2;8621.0;8.4;3.6;83.4;3.5;152.4;0.0;9323.5;9323.5;8090.0;30204.0;26208.0;260.13;1627044822.0;;;;;;;;;;;;;5.58684619229417;48.77878480391958
622;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.3;9283.0;8.6;3.6;83.3;3.6;145.3;0.0;9416.2;9416.2;8166.7;30924.0;26820.4;260.15;1627044823.0;;;;;;;;;;;;;5.586853926463624;48.77877745537582
623;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.3;8862.0;7.8;3.6;83.6;3.5;149.8;0.0;8550.7;8550.7;7411.8;28260.0;24495.8;260.2;1627044824.0;;;;;;;;;;;;;5.586860761311047;48.77876963273128
624;Boulinsard - 23/07/2021;T;9.15;1.0;1.03;13.3;8169.0;7.7;3.6;85.3;3.8;144.7;0.0;8200.0;8200.0;7111.0;27828.0;24132.4;260.22;1627044825.0;;;;;;;;;;;;;5.586868855209312;48.77876204713542
625;Boulinsard - 23/07/2021;T;9.15;1.0;0.98;13.2;8776.0;7.9;3.6;80.9;3.5;146.3;0.0;8866.9;8866.9;7696.5;28584.0;24810.9;260.27;1627044826.0;;;;;;;;;;;;;5.586876409514359;48.77875481711329
626;Boulinsard - 23/07/2021;T;9.15;1.0;1.02;13.1;8912.0;8.2;3.6;82.0;3.7;145.7;0.0;8810.0;8810.0;7652.4;29484.0;25609.8;260.31;1627044827.0;;;;;;;;;;;;;5.586884143683811;48.77874723151519
627;Boulinsard - 23/07/2021;T;9.15;1.0;0.97;13.2;8525.0;7.9;3.6;82.0;3.6;149.0;0.0;8872.2;8872.2;7705.5;28332.0;24606.3;260.34;1627044828.0;;;;;;;;;;;;;5.586890978531235;48.778739764440935
628;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.2;8752.0;7.8;3.6;79.7;3.5;148.3;0.0;8466.3;8466.3;7347.0;27936.0;24242.9;260.4;1627044829.0;;;;;;;;;;;;;5.586898173107469;48.77873206031555
629;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;8485.0;7.9;3.6;82.6;3.7;146.4;0.0;8493.5;8493.5;7371.5;28368.0;24620.6;260.43;1627044830.0;;;;;;;;;;;;;5.586905727412518;48.778724474714004
630;Boulinsard - 23/07/2021;T;9.15;1.0;0.98;13.2;8766.0;8.0;3.6;82.1;3.5;146.2;0.0;8912.6;8912.6;7738.8;28800.0;25007.0;260.46;1627044831.0;;;;;;;;;;;;;5.586913281717563;48.778717244686476
631;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.2;8978.0;8.1;3.6;79.5;3.6;146.8;0.0;8849.4;8849.4;7685.7;29160.0;25325.5;260.49;1627044832.0;;;;;;;;;;;;;5.586920656158203;48.77870965908269
632;Boulinsard - 23/07/2021;T;9.15;1.0;1.02;13.2;8377.0;7.9;3.6;81.1;3.7;149.3;0.0;8500.4;8500.4;7377.5;28584.0;24808.1;260.52;1627044833.0;;;;;;;;;;;;;5.5869278507344395;48.7787018364276
633;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.3;8534.0;7.9;3.6;80.0;3.6;148.9;0.0;8531.6;8531.6;7398.6;28332.0;24569.5;260.56;1627044834.0;;;;;;;;;;;;;5.586934865446269;48.77869401377128
634;Boulinsard - 23/07/2021;T;9.15;1.0;1.02;13.3;8534.0;8.2;3.6;83.1;3.6;150.6;0.0;8806.7;8806.7;7637.2;29484.0;25568.5;260.59;1627044835.0;;;;;;;;;;;;;5.586941700293693;48.77868607258862
635;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.2;9127.0;8.5;3.6;82.3;3.6;150.9;0.0;9287.2;9287.2;8058.5;30600.0;26551.6;260.63;1627044836.0;;;;;;;;;;;;;5.58694835527671;48.77867824992984
636;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.3;9112.0;8.3;3.6;79.9;3.7;150.2;0.0;9052.7;9052.7;7852.3;29844.0;25886.7;260.66;1627044837.0;;;;;;;;;;;;;5.586955190124133;48.778670427269844
637;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.2;8904.0;8.2;3.6;80.6;3.6;149.3;0.0;8929.9;8929.9;7750.3;29412.0;25526.7;260.72;1627044838.0;;;;;;;;;;;;;5.586962024971557;48.778662723133806
638;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;9379.0;8.7;3.6;81.1;3.7;149.4;0.0;9393.9;9393.9;8152.1;31140.0;27023.3;260.75;1627044839.0;;;;;;;;;;;;;5.586969039683385;48.7786549004714
639;Boulinsard - 23/07/2021;T;9.15;1.0;0.99;13.2;8749.0;7.8;3.6;80.1;3.5;150.4;0.0;8666.1;8666.1;7521.3;28224.0;24495.6;260.8;1627044840.0;;;;;;;;;;;;;5.586975694666404;48.77864719633298
640;Boulinsard - 23/07/2021;T;9.15;1.0;1.02;13.2;8682.0;8.0;3.6;81.3;3.7;144.6;0.0;8596.6;8596.6;7464.4;28800.0;25007.0;260.83;1627044841.0;;;;;;;;;;;;;5.586983788564668;48.77863972924385
641;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;8437.0;8.0;3.6;82.7;3.6;147.7;0.0;8615.3;8615.3;7482.3;28692.0;24919.0;260.9;1627044842.0;;;;;;;;;;;;;5.586991163005309;48.778632025103114
642;Boulinsard - 23/07/2021;T;9.15;1.0;1.04;13.2;9182.0;8.8;3.6;78.9;3.7;146.6;0.0;9234.5;9234.5;8019.2;31608.0;27448.4;260.95;1627044843.0;;;;;;;;;;;;;5.586998897174762;48.778624202435914
643;Boulinsard - 23/07/2021;T;9.15;1.0;1.03;13.2;8975.0;8.6;3.6;79.5;3.8;148.9;0.0;9137.0;9137.0;7928.2;31104.0;26988.9;260.97;1627044844.0;;;;;;;;;;;;;5.587006271615403;48.778616261242206
644;Boulinsard - 23/07/2021;T;9.15;1.0;1.03;13.3;9442.0;8.7;3.6;78.3;3.7;149.7;0.0;9298.9;9298.9;8061.2;31428.0;27244.9;261.02;1627044845.0;;;;;;;;;;;;;5.587013286327232;48.77860832004724
645;Boulinsard - 23/07/2021;T;9.15;1.0;1.04;13.3;8722.0;8.3;3.6;78.8;3.8;149.2;0.0;8660.9;8660.9;7512.5;29808.0;25855.5;261.06;1627044846.0;;;;;;;;;;;;;5.587020660767874;48.778600260325696
646;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;8722.0;8.7;3.6;81.0;3.6;148.0;0.0;9393.0;9393.0;8153.1;31140.0;27029.5;261.09;1627044847.0;;;;;;;;;;;;;5.587027855344108;48.77859255617889
647;Boulinsard - 23/07/2021;T;9.15;1.0;1.01;13.2;9862.0;8.9;3.6;78.3;3.6;152.1;0.0;9642.7;9642.7;8373.7;32184.0;27948.6;261.14;1627044848.0;;;;;;;;;;;;;5.5870343304627195;48.77858461498019
648;Boulinsard - 23/07/2021;T;9.15;1.0;1.0;13.1;9473.0;9.0;3.6;77.1;3.7;148.1;0.0;9873.5;9873.5;8576.1;32400.0;28142.6;261.2;1627044849.0;;;;;;;;;;;;;5.587041525038955;48.778576910830985
649;Boulinsard - 23/07/2021;T;9.15;1.0;1.07;13.2;8893.0;8.8;3.6;85.8;3.9;148.6;0.0;8946.7;8946.7;7768.4;31644.0;27476.5;261.26;1627044850.0;;;;;;;;;;;;;5.587049079344002;48.778568732579
650;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.2;8517.0;8.5;3.6;84.5;3.9;144.5;0.0;8410.1;8410.1;7298.3;30780.0;26710.9;261.32;1627044851.0;;;;;;;;;;;;;5.58705789269989;48.77856055432567
651;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.2;8481.0;8.6;3.6;80.3;4.0;150.8;0.0;8573.3;8573.3;7444.2;31032.0;26945.1;261.37;1627044852.0;;;;;;;;;;;;;5.587065267140532;48.7785520204947
652;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;13.1;8492.0;8.5;3.6;79.8;3.8;147.9;0.0;8468.9;8468.9;7357.0;30492.0;26488.4;261.43;1627044853.0;;;;;;;;;;;;;5.58707318117439;48.778543605187735
653;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.2;8452.0;8.6;3.6;85.4;4.0;150.5;0.0;8541.9;8541.9;7415.3;31032.0;26938.9;261.5;1627044854.0;;;;;;;;;;;;;5.587080555615031;48.778535071353886
654;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.2;8316.0;8.6;3.6;82.7;4.2;148.5;0.0;8366.4;8366.4;7266.2;31068.0;26982.6;261.53;1627044855.0;;;;;;;;;;;;;5.587088649513295;48.77852641899309
655;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.2;8230.0;8.5;3.6;85.1;4.2;148.7;0.0;8178.7;8178.7;7102.3;30492.0;26479.3;261.57;1627044856.0;;;;;;;;;;;;;5.587096563547155;48.778517648105264
656;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.2;8597.0;8.8;3.6;81.0;3.9;146.3;0.0;8719.9;8719.9;7569.8;31644.0;27470.2;261.64;1627044857.0;;;;;;;;;;;;;5.58710501717423;48.77850946984363
657;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.1;8597.0;8.4;3.6;85.1;4.1;147.7;0.0;8138.9;8138.9;7071.0;30168.0;26210.0;261.7;1627044858.0;;;;;;;;;;;;;5.587113111072495;48.77850093600396
658;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.1;8141.0;8.4;3.6;85.0;4.0;148.1;0.0;8265.0;8265.0;7184.7;30240.0;26287.6;261.75;1627044859.0;;;;;;;;;;;;;5.587121204970759;48.778492402162854
659;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.1;8781.0;8.9;3.6;82.1;4.0;150.2;0.0;8786.3;8786.3;7631.7;32220.0;27986.3;261.82;1627044860.0;;;;;;;;;;;;;5.587128759275806;48.778483749794695
660;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.1;8548.0;8.7;3.6;83.2;4.0;147.9;0.0;8423.7;8423.7;7321.0;31428.0;27314.1;261.89;1627044861.0;;;;;;;;;;;;;5.587136853174071;48.778475097425044
661;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.1;7997.0;8.3;3.6;80.9;4.2;147.4;0.0;8054.9;8054.9;6999.7;29808.0;25903.2;261.94;1627044862.0;;;;;;;;;;;;;5.587145126936742;48.77846656357955
662;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.1;8139.0;8.3;3.6;82.8;4.0;147.4;0.0;8208.7;8208.7;7131.7;30060.0;26116.1;261.99;1627044863.0;;;;;;;;;;;;;5.587153400699411;48.77845814825826
663;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.1;8497.0;8.7;3.6;78.8;4.1;148.6;0.0;8435.7;8435.7;7334.8;31428.0;27326.6;262.05;1627044864.0;;;;;;;;;;;;;5.58716131473327;48.77844949588419
664;Boulinsard - 23/07/2021;T;9.15;1.0;1.14;13.0;7602.0;7.9;3.6;79.7;4.1;147.4;0.0;7631.6;7631.6;6639.5;28548.0;24836.8;262.1;1627044865.0;;;;;;;;;;;;;5.587169768360347;48.778440962034345
665;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.0;7642.0;7.9;3.6;77.6;4.0;148.8;0.0;7724.8;7724.8;6721.3;28512.0;24808.3;262.16;1627044866.0;;;;;;;;;;;;;5.587177682394206;48.77843230965732
666;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.0;7999.0;8.2;3.6;77.6;4.0;148.4;0.0;7925.2;7925.2;6893.3;29376.0;25551.2;262.23;1627044867.0;;;;;;;;;;;;;5.58718577629247;48.77842365727879
667;Boulinsard - 23/07/2021;T;9.15;1.0;1.14;13.1;8522.0;8.8;3.6;74.3;4.1;148.5;0.0;8503.7;8503.7;7393.1;31860.0;27699.1;262.28;1627044868.0;;;;;;;;;;;;;5.587193870190734;48.77841500489878
668;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.1;8200.0;8.5;3.6;73.6;4.1;149.0;0.0;8235.7;8235.7;7156.9;30528.0;26528.8;262.34;1627044869.0;;;;;;;;;;;;;5.587201784224593;48.778406233991504
669;Boulinsard - 23/07/2021;T;9.15;1.0;0.68;13.1;8200.0;8.5;3.6;73.2;4.1;149.3;0.0;13726.3;13726.3;11928.1;30528.0;26528.8;262.37;1627044870.0;;;;;;;;;;;;;5.587206460699146;48.77840101885671
670;Boulinsard - 23/07/2021;T;9.15;1.0;0.45;13.1;8358.0;8.6;3.6;73.6;4.1;147.4;0.0;20942.8;20942.8;18205.6;30996.0;26944.8;262.4;1627044870.0;;;;;;;;;;;;;5.5872095183940464;48.77839758160849
671;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.0;8307.0;8.6;3.6;78.6;4.1;147.4;0.0;8297.3;8297.3;7216.2;30960.0;26925.9;262.45;1627044871.0;;;;;;;;;;;;;5.587217792156716;48.77838904774981
672;Boulinsard - 23/07/2021;T;9.15;1.0;1.13;13.0;8029.0;8.3;3.6;77.1;4.0;148.7;0.0;8080.7;8080.7;7028.6;29988.0;26083.6;262.52;1627044872.0;;;;;;;;;;;;;5.5872258860549815;48.77838039536384
673;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.1;8029.0;8.4;3.6;77.1;4.0;149.3;0.0;8193.6;8193.6;7123.5;30168.0;26228.1;262.59;1627044873.0;;;;;;;;;;;;;5.587233620224434;48.77837174297637
674;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.1;8086.0;8.3;3.6;75.7;4.0;148.9;0.0;8055.0;8055.0;6998.2;29844.0;25928.5;262.66;1627044874.0;;;;;;;;;;;;;5.587241534258292;48.77836309058742
675;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.1;8051.0;8.3;3.6;78.8;4.1;148.3;0.0;8125.3;8125.3;7059.2;29880.0;25959.7;262.72;1627044875.0;;;;;;;;;;;;;5.587249448292152;48.77835443819696
676;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.1;8446.0;8.5;3.6;78.6;4.0;148.0;0.0;8291.9;8291.9;7208.1;30672.0;26663.2;262.79;1627044876.0;;;;;;;;;;;;;5.587257722054822;48.77834590433094
677;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;13.0;8970.0;9.0;3.6;76.5;3.8;147.5;0.0;9027.5;9027.5;7852.1;32436.0;28212.8;262.87;1627044877.0;;;;;;;;;;;;;5.587265636088681;48.77833772604133
678;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.0;8681.0;8.5;3.6;78.3;4.0;148.5;0.0;8522.1;8522.1;7410.8;30780.0;26766.3;262.92;1627044878.0;;;;;;;;;;;;;5.58727355012254;48.77832931069844
679;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;13.1;7895.0;8.0;3.6;74.4;3.9;148.9;0.0;7980.3;7980.3;6938.0;28728.0;24976.1;262.98;1627044879.0;;;;;;;;;;;;;5.587281104427586;48.77832089535414
680;Boulinsard - 23/07/2021;T;9.15;1.0;1.08;13.1;7895.0;8.0;3.6;75.8;3.9;148.3;0.0;8115.5;8115.5;7056.4;28944.0;25166.8;263.07;1627044880.0;;;;;;;;;;;;;5.587288838597039;48.778312598534434
681;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.0;8208.0;8.3;3.6;74.3;3.9;149.0;0.0;8309.9;8309.9;7228.8;30060.0;26149.2;263.13;1627044881.0;;;;;;;;;;;;;5.587296572766491;48.77830406466131
682;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.0;8301.0;8.4;3.6;73.4;3.9;148.2;0.0;8345.4;8345.4;7260.5;30240.0;26308.8;263.2;1627044882.0;;;;;;;;;;;;;5.587304486800351;48.778295649312774
683;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;13.0;8301.0;8.4;3.6;74.7;4.0;148.0;0.0;8213.8;8213.8;7146.0;30240.0;26308.8;263.28;1627044883.0;;;;;;;;;;;;;5.587312580698614;48.77828711543677
684;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.0;7428.0;7.6;3.6;73.4;4.1;147.7;0.0;7450.7;7450.7;6481.4;27324.0;23769.1;263.35;1627044884.0;;;;;;;;;;;;;5.58732067459688;48.7782787000854
685;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.0;8195.0;8.3;3.6;73.5;4.0;146.2;0.0;8165.8;8165.8;7101.8;29916.0;26017.9;263.42;1627044885.0;;;;;;;;;;;;;5.587329128223955;48.778270403258716
686;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;13.1;7583.0;7.8;3.6;74.9;4.0;146.9;0.0;7743.9;7743.9;6733.3;27900.0;24259.0;263.49;1627044886.0;;;;;;;;;;;;;5.587337401986627;48.778262106430674
687;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;13.0;8466.0;8.4;3.6;79.5;4.4;148.5;0.0;8344.7;8344.7;7257.4;30420.0;26456.3;263.49;1627044887.0;;;;;;;;;;;;;5.587345316020485;48.77825369107511
688;Boulinsard - 23/07/2021;T;9.15;1.0;1.1;13.0;7860.0;7.9;3.6;73.9;3.9;148.5;0.0;7829.9;7829.9;6813.5;28368.0;24685.8;263.57;1627044888.0;;;;;;;;;;;;;5.587353050189938;48.77824527571813
689;Boulinsard - 23/07/2021;T;9.15;1.0;1.07;12.9;8209.0;8.2;3.6;74.9;3.9;147.4;0.0;8322.1;8322.1;7247.7;29448.0;25646.3;263.64;1627044889.0;;;;;;;;;;;;;5.587360964223796;48.77823709741211
690;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;12.9;8505.0;8.4;3.6;74.8;4.0;147.1;0.0;8446.9;8446.9;7357.3;30312.0;26401.8;263.7;1627044890.0;;;;;;;;;;;;;5.587369058122061;48.778228919104755
691;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;12.9;8133.0;8.3;3.6;73.4;4.0;145.1;0.0;8312.3;8312.3;7238.4;29916.0;26050.9;263.78;1627044891.0;;;;;;;;;;;;;5.587377511749136;48.778220859322296
692;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;12.9;8076.0;8.0;3.6;74.6;4.0;143.6;0.0;7802.0;7802.0;6794.0;28800.0;25079.0;263.85;1627044892.0;;;;;;;;;;;;;5.587386684833837;48.7782126810123
693;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;12.9;7756.0;7.9;3.6;74.5;4.0;142.5;0.0;7751.4;7751.4;6752.3;28404.0;24742.7;263.93;1627044893.0;;;;;;;;;;;;;5.587395857918537;48.77820473975349
694;Boulinsard - 23/07/2021;T;9.15;1.0;1.09;12.9;8407.0;8.7;3.6;72.8;3.8;146.3;0.0;8738.8;8738.8;7615.0;31284.0;27260.9;264.01;1627044894.0;;;;;;;;;;;;;5.587404131681207;48.77819667996715
695;Boulinsard - 23/07/2021;T;9.15;1.0;1.11;12.9;8885.0;8.7;3.6;74.6;4.2;155.6;0.0;8522.5;8522.5;7424.8;31212.0;27191.9;264.06;1627044895.0;;;;;;;;;;;;;5.587410247071007;48.77818755344282
696;Boulinsard - 23/07/2021;T;9.15;1.0;1.12;12.9;8158.0;8.4;3.6;73.9;4.0;148.7;0.0;8209.3;8209.3;7149.4;30168.0;26273.3;264.14;1627044896.0;;;;;;;;;;;;;5.587418161104865;48.778179019548425
697;Boulinsard - 23/07/2021;T;9.15;1.0;1.17;12.9;8158.0;8.8;3.6;77.2;4.3;148.9;0.0;8256.6;8256.6;7189.8;31824.0;27712.3;264.21;1627044897.0;;;;;;;;;;;;;5.587426434867536;48.778170011547225
698;Boulinsard - 23/07/2021;T;9.15;1.0;1.23;12.9;7919.0;8.7;3.6;76.4;4.4;148.8;0.0;7775.2;7775.2;6770.6;31428.0;27367.5;264.31;1627044898.0;;;;;;;;;;;;;5.587435068359018;48.77816052943895
699;Boulinsard - 23/07/2021;T;9.15;1.0;1.21;12.9;8091.0;9.0;3.6;78.7;4.4;148.4;0.0;8136.4;8136.4;7086.8;32472.0;28283.1;264.38;1627044899.0;;;;;;;;;;;;;5.587443881714906;48.778151284381664
700;Boulinsard - 23/07/2021;T;9.15;1.0;1.23;12.8;8299.0;9.3;3.6;79.8;4.4;147.8;0.0;8228.9;8228.9;7172.3;33336.0;29055.7;264.47;1627044900.0;;;;;;;;;;;;;5.587452695070794;48.77814192079625
701;Boulinsard - 23/07/2021;T;9.15;1.0;1.26;12.9;8020.0;9.2;3.6;79.5;4.6;147.5;0.0;7944.9;7944.9;6923.2;33012.0;28766.7;264.55;1627044901.0;;;;;;;;;;;;;5.5874620480199;48.778132320156246
702;Boulinsard - 23/07/2021;T;9.15;1.0;1.25;12.9;7380.0;8.5;3.6;80.6;4.5;147.6;0.0;7434.1;7434.1;6474.3;30672.0;26712.2;264.63;1627044902.0;;;;;;;;;;;;;5.587471041240194;48.778122838040844
703;Boulinsard - 23/07/2021;T;9.15;1.0;1.25;12.9;7667.0;8.8;3.6;80.4;4.6;146.4;0.0;7658.5;7658.5;6669.7;31644.0;27558.8;264.71;1627044903.0;;;;;;;;;;;;;5.587480574053705;48.77811347445014
704;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;12.9;7799.0;8.8;3.6;81.1;4.5;146.9;0.0;7752.6;7752.6;6754.1;31788.0;27693.7;264.8;1627044904.0;;;;;;;;;;;;;5.587489927002811;48.778104110857676
705;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;12.9;7632.0;8.8;3.6;83.6;4.5;146.8;0.0;7731.4;7731.4;6736.3;31644.0;27571.4;264.9;1627044905.0;;;;;;;;;;;;;5.587499100087512;48.778094747263474
706;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;12.9;7883.0;8.9;3.6;80.5;4.5;148.0;0.0;7868.2;7868.2;6856.3;32220.0;28076.5;264.97;1627044906.0;;;;;;;;;;;;;5.587508093307806;48.77808526514099
707;Boulinsard - 23/07/2021;T;9.15;1.0;1.23;12.9;7495.0;8.5;3.6;80.9;4.4;149.5;0.0;7523.6;7523.6;6553.8;30528.0;26592.9;265.06;1627044907.0;;;;;;;;;;;;;5.587516726799287;48.77807566449013
708;Boulinsard - 23/07/2021;T;9.15;1.0;1.22;12.9;7665.0;8.6;3.6;78.8;4.5;147.9;0.0;7664.2;7664.2;6675.5;30852.0;26872.1;265.13;1627044908.0;;;;;;;;;;;;;5.587525540155175;48.778066419417215
709;Boulinsard - 23/07/2021;T;9.15;1.0;1.21;12.9;7437.0;8.5;3.6;78.3;4.3;148.5;0.0;7657.5;7657.5;6670.4;30528.0;26592.9;265.21;1627044909.0;;;;;;;;;;;;;5.587534173646659;48.77805705581598
710;Boulinsard - 23/07/2021;T;9.15;1.0;1.22;12.9;8128.0;8.9;3.6;75.1;4.4;148.3;0.0;8016.9;8016.9;6984.4;32220.0;28070.1;265.31;1627044910.0;;;;;;;;;;;;;5.5875428071381394;48.77804781073963
711;Boulinsard - 23/07/2021;T;9.15;1.0;1.2;12.9;8189.0;9.1;3.6;77.7;4.4;148.0;0.0;8238.4;8238.4;7179.7;32652.0;28456.2;265.39;1627044911.0;;;;;;;;;;;;;5.587551620494027;48.778038565661575
712;Boulinsard - 23/07/2021;T;9.15;1.0;1.2;12.8;8023.0;8.9;3.6;77.9;4.3;148.8;0.0;8070.1;8070.1;7037.1;31896.0;27813.3;265.48;1627044912.0;;;;;;;;;;;;;5.587560074121105;48.77802932058182
713;Boulinsard - 23/07/2021;T;9.15;1.0;1.21;12.8;8023.0;9.2;3.6;76.7;4.3;149.4;0.0;8349.8;8349.8;7280.2;33264.0;29002.9;265.56;1627044913.0;;;;;;;;;;;;;5.587568347883774;48.77801995697366
714;Boulinsard - 23/07/2021;T;9.15;1.0;1.21;12.8;7785.0;8.5;3.6;77.4;4.4;149.1;0.0;7681.0;7681.0;6697.8;30636.0;26714.6;265.65;1627044914.0;;;;;;;;;;;;;5.587576981375257;48.77801071189048
715;Boulinsard - 23/07/2021;T;9.15;1.0;1.21;12.7;8282.0;9.3;3.6;74.1;4.4;148.9;0.0;8438.0;8438.0;7363.0;33552.0;29277.5;265.75;1627044915.0;;;;;;;;;;;;;5.5875854350023335;48.778001348278856
716;Boulinsard - 23/07/2021;T;9.15;1.0;1.22;12.8;8321.0;9.2;3.6;76.1;4.4;148.0;0.0;8215.3;8215.3;7167.9;32940.0;28740.1;265.84;1627044916.0;;;;;;;;;;;;;5.587594248358221;48.77799210319224
717;Boulinsard - 23/07/2021;T;9.15;1.0;1.18;12.8;8916.0;9.9;3.6;75.9;4.3;149.4;0.0;9179.1;9179.1;8004.2;35532.0;30983.9;265.91;1627044917.0;;;;;;;;;;;;;5.587602342256486;48.77798297663072
718;Boulinsard - 23/07/2021;T;9.15;1.0;1.2;12.9;8469.0;9.1;3.6;79.1;4.4;148.6;0.0;8259.7;8259.7;7198.3;32688.0;28487.6;265.99;1627044918.0;;;;;;;;;;;;;5.5876109757479675;48.777973731540726
719;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;12.9;8948.0;10.0;3.6;77.6;4.4;148.3;0.0;8835.5;8835.5;7693.9;36000.0;31348.8;266.09;1627044919.0;;;;;;;;;;;;;5.587619789103856;48.777964367922195
720;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;13.0;8038.0;9.1;3.6;78.6;4.4;148.3;0.0;8032.6;8032.6;6989.9;32904.0;28633.1;266.19;1627044920.0;;;;;;;;;;;;;5.587628782324151;48.77795476724823
721;Boulinsard - 23/07/2021;T;9.15;1.0;1.23;13.0;8119.0;9.1;3.6;78.5;4.5;149.0;0.0;8108.6;8108.6;7057.7;32868.0;28608.3;266.28;1627044921.0;;;;;;;;;;;;;5.587637415815632;48.7779452850993
722;Boulinsard - 23/07/2021;T;9.15;1.0;1.24;13.0;8001.0;9.1;3.6;80.8;4.5;150.5;0.0;8072.9;8072.9;7025.0;32904.0;28633.1;266.37;1627044922.0;;;;;;;;;;;;;5.587645689578303;48.77793568442168
